age_Ma,loess_d13C,loess_d18O,loess_long_d13C,loess_long_d18O
52.940,-0.345,-0.470,-0.18437229,-0.4269354
52.945,-0.360,-0.500,-0.18582894,-0.42796469
52.950,-0.251,-0.541,-0.18729679,-0.42902157
52.955,-0.110,-0.545,-0.18875889,-0.43009126
52.960,-0.050,-0.300,-0.1901983,-0.43115902
52.965,-0.054,-0.216,-0.19159809,-0.43221006
52.970,-0.110,-0.240,-0.19294129,-0.43322963
52.975,-0.043,-0.346,-0.19421101,-0.43420291
52.980,0.035,-0.435,-0.19539027,-0.43511516
52.985,0.063,-0.418,-0.19646215,-0.43595162
52.990,0.105,-0.385,-0.1974097,-0.43669748
52.995,0.010,-0.367,-0.19821601,-0.43733799
53.000,-0.091,-0.461,-0.19886409,-0.4378584
53.005,-0.210,-0.467,-0.19933704,-0.43824393
53.010,-0.040,-0.320,-0.19961791,-0.43847975
53.015,-0.133,-0.362,-0.19968976,-0.43855116
53.020,-0.230,-0.445,-0.19953565,-0.43844336
53.025,-0.163,-0.470,-0.19913864,-0.43814158
53.030,-0.159,-0.452,-0.19841726,-0.43766284
53.035,-0.200,-0.455,-0.19732071,-0.43704087
53.040,-0.212,-0.510,-0.19587807,-0.43628588
53.045,-0.144,-0.548,-0.19411843,-0.43540812
53.050,-0.051,-0.550,-0.19207084,-0.43441775
53.055,-0.100,-0.562,-0.18976441,-0.43332505
53.060,-0.277,-0.623,-0.1872282,-0.43214026
53.065,-0.119,-0.540,-0.18449128,-0.43087357
53.070,0.110,-0.460,-0.18158275,-0.42953521
53.075,-0.050,-0.388,-0.17853166,-0.42813542
53.080,-0.074,-0.396,-0.1753671,-0.42668444
53.085,-0.097,-0.440,-0.17211816,-0.42519245
53.090,-0.190,-0.470,-0.1688139,-0.42366973
53.095,-0.236,-0.476,-0.16548342,-0.42212644
53.100,-0.310,-0.480,-0.16215576,-0.42057288
53.105,-0.206,-0.411,-0.15886003,-0.41901922
53.110,-0.035,-0.340,-0.1556253,-0.4174757
53.115,-0.020,-0.270,-0.15248065,-0.41595256
53.120,-0.030,-0.160,-0.14945515,-0.41446003
53.125,-0.120,-0.310,-0.14657786,-0.41300833
53.130,-0.117,-0.278,-0.14387789,-0.41160765
53.135,-0.190,-0.280,-0.14138432,-0.41026828
53.140,-0.097,-0.340,-0.1391262,-0.4090004
53.145,-0.170,-0.379,-0.13713261,-0.40781423
53.150,-0.130,-0.357,-0.13543266,-0.40672004
53.155,-0.100,-0.280,-0.13405539,-0.40572801
53.160,-0.196,-0.357,-0.13275513,-0.40470874
53.165,-0.210,-0.385,-0.13127701,-0.40353411
53.170,-0.075,-0.315,-0.12963635,-0.40221643
53.175,-0.043,-0.274,-0.12784845,-0.40076807
53.180,-0.248,-0.382,-0.12592864,-0.3992013
53.185,-0.335,-0.480,-0.12389223,-0.39752841
53.190,-0.140,-0.310,-0.12175454,-0.39576173
53.195,-0.138,-0.266,-0.11953089,-0.3939136
53.200,-0.127,-0.243,-0.11723658,-0.39199626
53.205,-0.150,-0.305,-0.11488694,-0.3900221
53.210,-0.192,-0.288,-0.11249729,-0.38800335
53.215,-0.215,-0.212,-0.11008292,-0.38595238
53.220,-0.280,-0.330,-0.10765918,-0.38388148
53.225,-0.343,-0.491,-0.10524137,-0.38180295
53.230,-0.304,-0.545,-0.10284479,-0.37972909
53.235,-0.042,-0.323,-0.10048478,-0.37767226
53.240,0.108,-0.192,-0.098176651,-0.37564471
53.245,-0.094,-0.366,-0.09593571,-0.37365878
53.250,-0.276,-0.437,-0.093777284,-0.37172678
53.255,-0.474,-0.541,-0.091716677,-0.36986101
53.260,-0.518,-0.636,-0.089769207,-0.36807376
53.265,-0.455,-0.676,-0.0879502,-0.36637738
53.270,-0.318,-0.549,-0.086274967,-0.36478418
53.275,-0.211,-0.429,-0.084758818,-0.36330643
53.280,-0.190,-0.365,-0.083417073,-0.36195648
53.285,-0.336,-0.472,-0.082265049,-0.36074662
53.290,-0.285,-0.516,-0.08128532,-0.35963637
53.295,-0.168,-0.472,-0.080442809,-0.35857421
53.300,-0.161,-0.436,-0.079726331,-0.35755596
53.305,-0.191,-0.436,-0.079124734,-0.3565774
53.310,-0.087,-0.316,-0.078626841,-0.35563424
53.315,0.040,-0.180,-0.078221485,-0.35472235
53.320,0.045,-0.283,-0.077897497,-0.35383746
53.325,-0.077,-0.411,-0.077643707,-0.35297537
53.330,-0.184,-0.501,-0.077448949,-0.35213184
53.335,-0.099,-0.361,-0.077302054,-0.35130265
53.340,0.078,-0.294,-0.077191852,-0.3504836
53.345,0.173,-0.260,-0.077107176,-0.34967047
53.350,0.084,-0.364,-0.077036858,-0.34885901
53.355,0.109,-0.349,-0.07696972,-0.34804499
53.360,0.208,-0.251,-0.076894604,-0.34722427
53.365,0.157,-0.297,-0.076800339,-0.34639251
53.370,0.051,-0.368,-0.076675758,-0.34554559
53.375,0.045,-0.384,-0.076509684,-0.34467927
53.380,0.071,-0.401,-0.076290958,-0.34378928
53.385,0.076,-0.368,-0.076008409,-0.34287146
53.390,0.125,-0.280,-0.075650863,-0.34192154
53.395,0.185,-0.173,-0.075207151,-0.34093532
53.400,0.236,-0.099,-0.074666113,-0.3399086
53.405,0.235,-0.104,-0.074016571,-0.33883712
53.410,0.160,-0.160,-0.073247366,-0.33771667
53.415,-0.049,-0.307,-0.072347321,-0.33654305
53.420,0.085,-0.261,-0.071262769,-0.335302
53.425,0.227,-0.164,-0.069960512,-0.33398643
53.430,0.194,-0.147,-0.068460099,-0.33260304
53.435,0.195,-0.123,-0.066781066,-0.33115837
53.440,0.242,-0.108,-0.064942971,-0.3296591
53.445,0.256,-0.117,-0.062965348,-0.32811186
53.450,0.277,-0.136,-0.060867749,-0.32652321
53.455,0.181,-0.200,-0.058669712,-0.32489985
53.460,0.127,-0.216,-0.056390785,-0.32324839
53.465,0.235,-0.171,-0.054050509,-0.3215754
53.470,0.206,-0.134,-0.051668432,-0.31988758
53.475,0.179,-0.103,-0.049264096,-0.3181915
53.480,0.189,-0.081,-0.046857048,-0.31649378
53.485,0.084,-0.196,-0.044466831,-0.3148011
53.490,0.078,-0.281,-0.042112991,-0.31312004
53.495,0.078,-0.283,-0.039815068,-0.31145722
53.500,0.072,-0.263,-0.037592616,-0.30981928
53.505,0.073,-0.240,-0.03546517,-0.30821288
53.510,0.056,-0.213,-0.033452276,-0.30664456
53.515,0.008,-0.258,-0.031573482,-0.30512103
53.520,-0.050,-0.270,-0.029848332,-0.30364886
53.525,-0.224,-0.422,-0.028296368,-0.30223468
53.530,-0.337,-0.544,-0.026937136,-0.30088514
53.535,-0.469,-0.595,-0.025790181,-0.29960686
53.540,-0.501,-0.590,-0.024875047,-0.29840642
53.545,-0.465,-0.535,-0.024211278,-0.2972905
53.550,-0.311,-0.440,-0.023745365,-0.29620731
53.555,-0.135,-0.285,-0.023405105,-0.29510254
53.560,-0.158,-0.289,-0.023182012,-0.29397917
53.565,-0.200,-0.320,-0.023067595,-0.29284012
53.570,-0.218,-0.332,-0.023053367,-0.29168835
53.575,-0.275,-0.405,-0.023130836,-0.29052681
53.580,-0.264,-0.494,-0.023291515,-0.28935844
53.585,-0.206,-0.456,-0.023526913,-0.28818616
53.590,-0.081,-0.339,-0.023828544,-0.28701293
53.595,-0.171,-0.408,-0.024187915,-0.2858417
53.600,-0.096,-0.355,-0.02459654,-0.28467539
53.605,0.004,-0.278,-0.025045928,-0.28351694
53.610,0.141,-0.146,-0.025527591,-0.28236932
53.615,0.075,-0.195,-0.02603304,-0.28123546
53.620,-0.046,-0.294,-0.026553785,-0.28011829
53.625,-0.012,-0.158,-0.027081337,-0.27902079
53.630,0.003,-0.154,-0.027607208,-0.27794585
53.635,0.008,-0.160,-0.028122909,-0.27689645
53.640,-0.023,-0.152,-0.028619949,-0.27587551
53.645,-0.130,-0.256,-0.02908984,-0.27488598
53.650,-0.311,-0.404,-0.029524092,-0.27393082
53.655,-0.523,-0.518,-0.029914217,-0.27301297
53.660,-0.651,-0.621,-0.030251727,-0.27213532
53.665,-0.780,-0.709,-0.03052813,-0.27130088
53.670,-0.748,-0.728,-0.03073494,-0.27051255
53.675,-0.730,-0.691,-0.031092135,-0.26980445
53.680,-0.719,-0.681,-0.031805191,-0.26920301
53.685,-0.476,-0.595,-0.032843862,-0.26869982
53.690,-0.127,-0.395,-0.034177888,-0.26828644
53.695,0.114,-0.232,-0.035777032,-0.26795438
53.700,0.227,-0.149,-0.037611037,-0.26769528
53.705,0.149,-0.156,-0.039649658,-0.26750061
53.710,0.217,-0.105,-0.041862641,-0.26736197
53.715,0.260,-0.065,-0.044219736,-0.26727092
53.720,0.170,-0.183,-0.046690702,-0.26721904
53.725,0.204,-0.111,-0.049245279,-0.26719782
53.730,0.240,-0.030,-0.051853225,-0.26719886
53.735,0.177,-0.085,-0.054484289,-0.2672137
53.740,0.140,-0.151,-0.05710822,-0.26723391
53.745,0.133,-0.199,-0.059694771,-0.26725107
53.750,0.127,-0.209,-0.062213685,-0.26725668
53.755,0.092,-0.218,-0.064634725,-0.26724231
53.760,0.107,-0.180,-0.066927627,-0.26719958
53.765,0.194,-0.117,-0.069062158,-0.26711997
53.770,0.163,-0.208,-0.071008056,-0.26699504
53.775,0.122,-0.210,-0.072735079,-0.26681641
53.780,0.075,-0.238,-0.074212968,-0.26657557
53.785,0.167,-0.202,-0.075411484,-0.26626414
53.790,0.190,-0.181,-0.076300375,-0.26587361
53.795,0.184,-0.152,-0.076849386,-0.26539558
53.800,0.184,-0.156,-0.077028275,-0.26482162
53.805,0.214,-0.117,-0.076951414,-0.26419151
53.810,0.265,-0.062,-0.076758251,-0.26355109
53.815,0.230,-0.063,-0.076456115,-0.26290071
53.820,0.163,-0.115,-0.076052353,-0.26224089
53.825,0.140,-0.149,-0.075554296,-0.26157203
53.830,0.135,-0.139,-0.074969277,-0.26089457
53.835,0.109,-0.175,-0.07430464,-0.26020893
53.840,0.053,-0.219,-0.073567718,-0.25951558
53.845,0.026,-0.224,-0.07276585,-0.25881493
53.850,0.083,-0.228,-0.071906365,-0.25810742
53.855,0.149,-0.177,-0.07099662,-0.25739348
53.860,0.157,-0.144,-0.070043929,-0.25667354
53.865,-0.068,-0.268,-0.069055647,-0.25594807
53.870,0.048,-0.217,-0.068039097,-0.25521746
53.875,0.183,-0.117,-0.067001633,-0.25448218
53.880,0.144,-0.057,-0.065950572,-0.25374267
53.885,0.092,-0.055,-0.064893261,-0.25299931
53.890,0.032,-0.113,-0.063837044,-0.25225261
53.895,-0.025,-0.154,-0.062789246,-0.25150296
53.900,0.044,-0.148,-0.061757211,-0.25075078
53.905,0.029,-0.155,-0.060748272,-0.24999657
53.910,-0.021,-0.179,-0.059769768,-0.24924071
53.915,-0.051,-0.188,-0.058829036,-0.24848366
53.920,-0.149,-0.257,-0.057933416,-0.24772584
53.925,-0.238,-0.317,-0.057090238,-0.2469677
53.930,-0.269,-0.346,-0.056306846,-0.24620967
53.935,-0.337,-0.349,-0.055552896,-0.2454266
53.940,-0.437,-0.426,-0.0547929,-0.24459615
53.945,-0.572,-0.520,-0.054026484,-0.24372301
53.950,-0.629,-0.534,-0.053253274,-0.2428118
53.955,-0.557,-0.539,-0.052472897,-0.24186718
53.960,-0.466,-0.548,-0.051684968,-0.24089384
53.965,-0.427,-0.538,-0.050889116,-0.23989642
53.970,-0.245,-0.339,-0.050084967,-0.23887956
53.975,-0.075,-0.152,-0.049272142,-0.23784794
53.980,-0.046,-0.176,-0.048450269,-0.2368062
53.985,-0.125,-0.205,-0.047618967,-0.23575902
53.990,-0.197,-0.222,-0.046777867,-0.23471104
53.995,-0.168,-0.326,-0.045926582,-0.23366693
54.000,-0.062,-0.279,-0.045064747,-0.23263133
54.005,0.034,-0.210,-0.044191983,-0.23160891
54.010,0.071,-0.104,-0.043307908,-0.23060434
54.015,0.032,-0.067,-0.042412154,-0.22962224
54.020,-0.076,-0.161,-0.041504346,-0.2286673
54.025,-0.218,-0.246,-0.040584099,-0.22774418
54.030,-0.397,-0.360,-0.039651044,-0.22685753
54.035,-0.512,-0.330,-0.038704805,-0.22601199
54.040,-0.640,-0.351,-0.037745003,-0.22521223
54.045,-0.818,-0.613,-0.036771264,-0.22446293
54.050,-0.711,-0.597,-0.035783213,-0.22376871
54.055,-0.360,-0.393,-0.034780473,-0.22313425
54.060,-0.173,-0.378,-0.033762664,-0.22256421
54.065,-0.106,-0.292,-0.032864898,-0.22212845
54.070,-0.071,-0.185,-0.032206625,-0.22188248
54.075,0.033,-0.203,-0.031763989,-0.22180936
54.080,0.089,-0.287,-0.03151314,-0.22189216
54.085,0.115,-0.207,-0.031430222,-0.22211398
54.090,0.169,-0.096,-0.031491388,-0.22245789
54.095,0.257,-0.041,-0.031672783,-0.22290695
54.100,0.198,-0.089,-0.031950548,-0.22344424
54.105,0.115,-0.165,-0.032300841,-0.22405286
54.110,0.058,-0.250,-0.032699797,-0.22471586
54.115,-0.100,-0.429,-0.033123575,-0.22541633
54.120,-0.257,-0.603,-0.033548314,-0.22613734
54.125,-0.074,-0.355,-0.033950161,-0.22686197
54.130,0.050,-0.228,-0.034305271,-0.22757329
54.135,0.107,-0.203,-0.034589782,-0.22825439
54.140,0.138,-0.204,-0.034779847,-0.22888833
54.145,0.172,-0.226,-0.034851611,-0.2294582
54.150,0.201,-0.207,-0.034781218,-0.22994706
54.155,0.214,-0.046,-0.034544822,-0.23033801
54.160,0.177,-0.089,-0.034118567,-0.2306141
54.165,0.169,-0.158,-0.033478599,-0.23075843
54.170,0.251,-0.134,-0.032601066,-0.23075406
54.175,0.203,-0.140,-0.031462114,-0.23058407
54.180,0.121,-0.183,-0.030037891,-0.23023154
54.185,0.027,-0.224,-0.028304545,-0.22967954
54.190,0.170,-0.194,-0.026296316,-0.22900969
54.195,0.340,-0.138,-0.024072507,-0.22831504
54.200,0.257,-0.124,-0.021646861,-0.22759588
54.205,0.157,-0.115,-0.019033121,-0.22685245
54.210,0.127,-0.176,-0.016245028,-0.22608505
54.215,0.060,-0.281,-0.013296324,-0.22529393
54.220,-0.061,-0.297,-0.010200751,-0.22447938
54.225,-0.052,-0.343,-0.006972052,-0.22364165
54.230,0.013,-0.334,-0.00362397,-0.22278102
54.235,0.116,-0.188,-0.000170245,-0.22189775
54.240,0.179,-0.092,0.003375379,-0.22099212
54.245,0.197,-0.077,0.00699916,-0.22006439
54.250,0.249,-0.071,0.010687357,-0.21911484
54.255,0.235,-0.063,0.014426227,-0.21814375
54.260,0.120,-0.116,0.018202027,-0.21715136
54.265,0.030,-0.151,0.022001015,-0.21613795
54.270,0.085,-0.105,0.02580945,-0.21510381
54.275,0.157,-0.111,0.02961359,-0.21404918
54.280,0.112,-0.200,0.03339969,-0.21297435
54.285,0.014,-0.279,0.037154011,-0.2118796
54.290,-0.135,-0.406,0.04086281,-0.21076517
54.295,-0.184,-0.436,0.044512346,-0.20963134
54.300,0.115,-0.130,0.048088871,-0.20847839
54.305,0.062,-0.153,0.051578652,-0.20730659
54.310,0.051,-0.135,0.054967936,-0.2061162
54.315,0.167,0.019,0.058242992,-0.20490749
54.320,0.063,-0.112,0.061498065,-0.20368135
54.325,-0.061,-0.219,0.064833462,-0.20243852
54.330,0.008,-0.182,0.068244532,-0.20117898
54.335,0.069,-0.179,0.071726598,-2.00E-01
54.340,0.011,-0.211,0.075274996,-0.1986099
54.345,-0.014,-0.216,0.078885064,-0.19730039
54.350,-0.017,-0.201,0.08255215,-0.19597423
54.355,-0.003,-0.177,0.086271569,-0.19463146
54.360,0.047,-0.138,0.09003868,-0.19327207
54.365,0.114,-0.091,0.093848802,-0.1918961
54.370,0.168,-0.030,0.097697273,-0.19050354
54.375,0.179,0.006,0.10157944,-0.18909441
54.380,0.174,-0.019,0.10549063,-0.18766873
54.385,0.125,-0.068,0.10942619,-0.1862265
54.390,0.071,-0.106,0.11338144,-0.18476777
54.395,0.018,-0.136,0.11735173,-0.18329251
54.400,-0.028,-0.158,0.12133238,-0.18180075
54.405,-0.053,-0.191,0.12531875,-0.1802925
54.410,-0.042,-0.226,0.12930615,-0.17876779
54.415,0.009,-0.227,0.13328995,-0.17722662
54.420,0.070,-0.170,0.13726546,-0.17566901
54.425,0.098,-0.103,0.14122801,-0.17409496
54.430,0.084,-0.088,0.14517295,-0.1725045
54.435,0.070,-0.143,0.14909562,-0.17089765
54.440,0.076,-0.219,0.15299135,-0.16927439
54.445,0.051,-0.280,0.15685548,-0.16763477
54.450,-0.036,-0.341,0.16064106,-0.16599308
54.455,-0.155,-0.423,0.16431212,-0.16436224
54.460,-0.260,-0.506,0.16788056,-0.16274022
54.465,-0.307,-0.568,0.17135823,-0.16112491
54.470,-0.222,-0.502,0.17475697,-0.15951429
54.475,-0.052,-0.324,0.17808867,-0.15790631
54.480,0.070,-0.197,0.18136516,-0.15629886
54.485,0.117,-0.148,0.18459833,-0.15468992
54.490,0.136,-0.122,0.18780001,-0.15307741
54.495,0.106,-0.167,0.19098207,-0.15145928
54.500,0.091,-0.316,0.19415638,-0.14983344
54.505,0.142,-0.482,0.1973348,-0.14819787
54.510,0.209,-0.525,0.20052917,-0.14655051
54.515,0.232,-0.500,0.20375139,-0.14488925
54.520,0.209,-0.522,0.20701326,-0.14321208
54.525,0.180,-0.545,0.2103267,-0.14151691
54.530,0.187,-0.519,0.21370354,-0.1398017
54.535,0.237,-0.400,0.21715564,-0.13806437
54.540,0.285,-0.226,0.22069485,-0.13630286
54.545,0.293,-0.070,0.22433306,-0.13451512
54.550,0.268,-0.036,0.22808212,-0.1326991
54.555,0.261,-0.081,0.23195387,-0.13085271
54.560,0.297,-0.067,0.2359602,-0.12897392
54.565,0.357,0.000,0.24011295,-0.12706064
54.570,0.387,0.022,0.24442397,-0.12511082
54.575,0.370,0.000,0.24890515,-0.12312242
54.580,0.354,-0.019,0.25367385,-0.12096899
54.585,0.385,-0.003,0.25881892,-0.1185415
54.590,0.439,0.029,0.26430935,-0.11586393
54.595,0.493,0.060,0.27011409,-0.11296025
54.600,0.505,0.088,0.27620214,-0.10985447
54.605,0.481,0.122,0.2825425,-0.10657055
54.610,0.469,0.160,0.28910413,-0.10313249
54.615,0.482,0.183,0.29585603,-0.099564262
54.620,0.498,0.179,0.30276719,-0.095889859
54.625,0.514,0.162,0.30980659,-0.092133261
54.630,0.512,0.132,0.3169432,-0.08831846
54.635,0.490,0.091,0.324146,-0.084469423
54.640,0.467,0.056,0.331384,-0.080610149
54.645,0.464,-0.004,0.33862618,-0.076764621
54.650,0.472,-0.089,0.34584153,-0.072956815
54.655,0.466,-0.138,0.352999,-0.069210723
54.660,0.438,-0.108,0.36006761,-0.065550327
54.665,0.426,-0.027,0.36701635,-0.061999604
54.670,0.469,0.052,0.37381417,-0.058582548
54.675,0.517,0.091,0.38043007,-0.055323135
54.680,0.507,0.088,0.38683304,-0.052245356
54.685,0.464,0.046,0.39299205,-0.049373195
54.690,0.430,0.011,0.3988761,-0.04673063
54.695,0.428,0.020,0.4044542,-0.044341646
54.700,0.453,0.057,0.4096953,-0.042230234
54.705,0.455,0.074,0.41494384,-0.040098492
54.710,0.413,0.054,0.42054376,-0.037652139
54.715,0.369,0.032,0.42646331,-0.034920562
54.720,0.363,0.044,0.43267059,-0.031933155
54.725,0.365,0.078,0.43913382,-0.028719304
54.730,0.322,0.053,0.44582126,-0.025308404
54.735,0.237,-0.101,0.452701,-0.021729847
54.740,0.203,-0.222,0.45974132,-0.018013021
54.745,0.267,-0.181,0.46691033,-0.014187319
54.750,0.372,-0.097,0.47417632,-0.010282133
54.755,0.420,-0.090,0.48150739,-0.006326851
54.760,0.398,-0.152,0.48887178,-0.002350867
54.765,0.369,-0.211,0.49623767,0.001616429
54.770,0.378,-0.228,0.50357324,0.005545646
54.775,0.410,-0.208,0.51084673,0.009407393
54.780,0.437,-0.138,0.51802629,0.013172278
54.785,0.432,-0.011,0.52508008,0.016810911
54.790,0.406,0.060,0.5319764,0.020293901
54.795,0.395,0.036,0.53868335,0.023591856
54.800,0.415,0.036,0.54516912,0.026675384
54.805,0.451,0.045,0.55140197,0.029515097
54.810,0.477,0.016,0.55735004,0.0320816
54.815,0.490,0.022,0.56298149,0.034345508
54.820,0.501,0.060,0.5682646,0.036277421
54.825,0.508,0.075,0.5731675,0.037847955
54.830,0.485,0.065,0.57765847,0.039027717
54.835,0.461,0.043,0.58191276,0.039979637
54.840,0.466,0.020,0.58612633,0.040885523
54.845,0.472,-0.010,0.59029794,0.041744303
54.850,0.454,-0.054,0.59442639,0.042554904
54.855,0.472,-0.051,0.59851044,0.043316253
54.860,0.540,0.008,0.60254896,0.04402728
54.865,0.565,0.038,0.60654068,0.044686906
54.870,0.526,0.017,0.61048442,0.045294061
54.875,0.500,0.012,0.61437899,0.045847673
54.880,0.541,0.071,0.61822319,0.046346672
54.885,0.633,0.164,0.62201577,0.046789978
54.890,0.694,0.206,0.62575561,0.047176521
54.895,0.680,0.172,0.62944144,0.047505233
54.900,0.665,0.138,0.63307208,0.047775034
54.905,0.711,0.164,0.63664633,0.047984853
54.910,0.759,0.197,0.640163,0.048133619
54.915,0.748,0.185,0.64362091,0.048220258
54.920,0.696,0.161,0.64701879,0.048243698
54.925,0.675,0.171,0.65035546,0.048202865
54.930,0.704,0.185,0.65362972,0.048096687
54.935,0.784,0.184,0.65684038,0.047924086
54.940,0.856,0.176,0.65998626,0.047683999
54.945,0.849,0.166,0.66306615,0.047375344
54.950,0.798,0.158,0.66607881,0.046997055
54.955,0.780,0.150,0.66902304,0.046548054
54.960,0.787,0.139,0.67189765,0.046027269
54.965,0.761,0.105,0.67465848,0.045289606
54.970,0.689,0.051,0.67726839,0.044207755
54.975,0.628,0.006,0.67973644,0.042807337
54.980,0.634,0.001,0.68207198,0.041113954
54.985,0.694,0.010,0.68428415,0.039153229
54.990,0.756,0.010,0.68638217,0.036950771
54.995,0.817,0.044,0.68837529,0.034532193
55.000,0.879,0.106,0.69027275,0.031923104
55.005,0.925,0.142,0.69208378,0.029149123
55.010,0.920,0.115,0.6938175,0.02623586
55.015,0.872,0.072,0.69548315,0.023208927
55.020,0.837,0.069,0.69709003,0.020093938
55.025,0.854,0.088,0.69864726,0.016916506
55.030,0.880,0.105,0.70016414,0.013702244
55.035,0.864,0.106,0.70164984,0.010476763
55.040,0.834,0.087,0.70311356,0.007265679
55.045,0.819,0.045,0.70456457,0.004094602
55.050,0.808,0.039,0.70601207,0.000989146
55.055,0.777,0.083,0.70746529,-0.002025076
55.060,0.736,0.105,0.70893341,-0.004922451
55.065,0.735,0.082,0.71042562,-0.007677367
55.070,0.772,0.057,0.71195126,-0.010264209
55.075,0.783,0.055,0.71351939,-0.012657368
55.080,0.752,0.048,0.71513939,-0.014831227
55.085,0.723,0.018,0.7168203,-0.016760176
55.090,0.724,0.000,0.71857148,-0.018418601
55.095,0.737,0.005,0.72030061,-0.020098552
55.100,0.728,0.010,0.72191358,-0.022091834
55.105,0.701,0.003,0.72341681,-0.02437247
55.110,0.655,-0.030,0.72481698,-0.026914475
55.115,0.641,-0.052,0.72612047,-0.029691875
55.120,0.671,-0.038,0.72733384,-0.032678686
55.125,0.692,-0.019,0.72846359,-0.03584893
55.130,0.636,-0.075,0.72951627,-0.039176628
55.135,0.553,-0.169,0.73049837,-0.042635798
55.140,0.564,-0.157,0.7314164,-0.046200465
55.145,0.608,-0.089,0.7322768,-0.049844645
55.150,0.568,-0.095,0.73308623,-0.053542361
55.155,0.480,-0.151,0.73385108,-0.057267629
55.160,0.466,-0.147,0.73457789,-0.060994472
55.165,0.550,-0.064,0.73527318,-0.064696915
55.170,0.619,-0.013,0.7359435,-0.068348967
55.175,0.560,-0.108,0.73659533,-0.071924657
55.180,0.547,-0.162,0.73723513,-0.075398006
55.185,0.708,-0.040,0.7378695,-0.078743033
55.190,0.859,0.074,0.73850495,-0.081933752
55.195,0.890,0.087,0.7391479,-0.084944189
55.200,0.865,0.055,0.73980492,-0.087748371
55.205,0.857,0.011,0.74048251,-0.090320304
55.210,0.840,-0.065,0.74118721,-0.092634015
55.215,0.783,-0.162,0.74192548,-0.094663523
55.220,0.760,-0.198,0.74270391,-0.096382856
55.225,0.778,-0.159,0.74375606,-0.097855441
55.230,0.793,-0.109,0.74527967,-0.099171251
55.235,0.793,-0.083,0.74722743,-0.1003441
55.240,0.768,-0.115,0.74955219,-0.10138782
55.245,0.660,-0.197,0.75220656,-0.10231622
55.250,0.524,-0.257,0.7551434,-0.10314313
55.255,0.519,-0.237,0.75831532,-0.10388236
55.260,0.567,-0.236,0.76167512,-0.10454775
55.265,0.554,-0.311,0.76517552,-0.10515309
55.270,0.580,-0.347,0.76876926,-0.10571223
55.275,0.681,-0.273,0.77240902,-0.10623897
55.280,0.772,-0.172,0.77604759,-0.10674714
55.285,0.773,-0.147,0.77963769,-0.10725056
55.290,0.735,-0.157,0.78313202,-0.10776305
55.295,0.744,-0.118,0.78648335,-0.10829843
55.300,0.774,-0.078,0.78964442,-0.10887051
55.305,0.798,-0.083,0.79256791,-0.10949314
55.310,0.780,-0.111,0.79520661,-0.11018011
55.315,0.739,-0.110,0.79751319,-0.11094525
55.320,0.735,-0.084,0.79944038,-0.11180238
55.325,0.760,-0.079,0.80094099,-0.11276533
55.330,0.752,-0.119,0.80196774,-0.11384791
55.335,0.693,-0.168,0.80247331,-0.11506394
55.340,0.661,-0.169,0.80241042,-0.11642725
