,core,sample_mix_id,sample_mix,sample_id,d13C,d18O,midpoint_depth_mbsf,midpoint_depth_mcd,depth_mcd,age_Ma,mix_age,species,source,TE_stnd,B11,B/Ca (error 1sd),Mg24,Mg/Ca (error 1sd),Al27,d11B,d11B_2SE,Li7,Na23,Mg25,Mn55,Sr88,Cd111,Ba138,Nd146,U238,weight_ug,num_of_specimens,B/Ca corrected,palaeo_depth_m,B11 corrected to C. mundulus,Depth-corrected B11,B11 corrected to STGFRM calibration standard,Notes,Mo92,K39,Fe56,Ni58,Cu63,Zn64,Rb85,P31,S32,Co59,Mg26,Depth-corrected B/Ca,rel_age_to_ETM2_kyr,lat,lon,ocean_basin,species_simple,B_omega_calibration,omega_linfit,omega_logfit,omega_linfit_0,omega_logfit_0,omega_linfit_3000,omega_logfit_3000,Ca_sw,Mg_sw,B11_for_omega,temp_c,pressure_bar,ksp_c,CO3
1569,1262,1262-37,yes,1262_B_21_H_1_59_60_182.02,1.353008059,0.138795387,,201.935,,63.01960295,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3350.980147,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.77621973,46.39868285,,10.97922938,336.3743005,8.63e-07,
1570,1262,1262-36,yes,1262_C_11_H_6_14_15_185.14,1.138836012,-0.052631206,,201.66499,,62.97329353,62.96600409,Nuttallides truempyi,,,99.88270079,3.534935202,1.125777571,0.017715494,49.5130174,,,,,,,,,,,,480,48.0,88.88270079,3348.664677,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.843054602,0.839325423,1.653530279,1.646216031,0.902015946,0.898025957,23.75964473,46.39817262,99.88270079,10.97922938,336.1418716,8.63e-07,30.47091717
1571,1262,1262-36,yes,1262_C_11_H_6_11_12_185.11,1.136547462,-0.237337227,,201.63499,,62.96814804,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3348.407402,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75803817,46.39803462,,10.97922938,336.1160461,8.63e-07,
1572,1262,1262-36,yes,1262_C_11_H_6_9_10_185.09,1.056300507,0.004814828,,201.61501,,62.96471771,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3348.235886,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75696714,46.39794262,,10.97922938,336.0988292,8.62e-07,
1573,1262,1262-36,yes,1262_C_11_H_6_5_6_185.05,1.141027407,-0.115094665,,201.575,,62.95785706,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3347.892853,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.75482506,46.39775862,,10.97922938,336.0643952,8.62e-07,
1574,1262,1262_35,yes,1262_C_11_H_5_125_126_184.75,1.24410224,0.022355278,,201.27499,,62.91977449,62.91788167,Nuttallides truempyi,,,86.37333228,2.019382874,1.435108447,0.013138875,46.47680081,,,,,,,,,,,,130,15.0,,3345.988724,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.773790762,0.781361362,1.516895431,1.531736404,0.827480382,0.835576269,23.74293468,46.39673725,86.37333228,10.97922938,335.8732571,8.62e-07,28.36789143
1575,1262,1262_35,yes,1262_C_11_H_5_122_123_184.72,1.415508172,0.149569888,,201.245,,62.91598886,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3345.799443,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.74175271,46.39663572,,10.97922938,335.8542569,8.62e-07,
1576,1262,1262-34,no,1262_C_11_H_5_114_115_184.64,1.154017808,-0.057225379,,201.16499,,62.90589386,62.90589386,Nuttallides truempyi,,,101.5823102,2.370285184,1.187688757,0.018089136,25.94085888,,,,,,,,,,,,360,42.0,90.58231019,3345.294693,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.851768663,0.846916019,1.669535169,1.660023595,0.91074676,0.905558109,23.73860078,46.39636497,101.5823102,10.97922938,335.8035897,8.62e-07,30.74826981
1577,1262,1262_33,yes,1262_C_11_H_5_44_45_183.94,1.272680891,0.053450302,,200.465,,62.81132651,62.80908071,Nuttallides truempyi,,,83.78244909,1.676270224,1.52856222,0.018185409,43.53534577,,,,,,,,,,,,200,24.0,,3340.566326,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.760507054,0.770711035,1.48929489,1.509277266,0.812424034,0.823324603,23.70373462,46.41271114,83.78244909,10.97922938,335.3289521,8.61e-07,27.99314798
1578,1262,1262_33,yes,1262_C_11_H_5_41_42_183.91,1.182477975,0.118392222,,200.435,,62.8068349,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3340.341745,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.70206175,46.41354714,,10.97922938,335.3064085,8.61e-07,
1579,1262,1262_2020_14,no,1262_C_11_H_4_113_114_183.13,1.324010815,0.14635018,,199.65,,62.69005311,62.69005311,Nuttallides truempyi,,,94.31907765,1.726305139,1.290333118,0.015534282,30.6739324,,,,,,,,,,,,,,,3334.502655,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.814529368,0.814950449,1.593219851,1.594043488,0.869116054,0.869565355,23.65528151,46.42602151,94.31907765,10.97922938,334.7202756,8.6e-07,29.6172595
1580,1262,1262_32,no,1262_C_11_H_4_95_96_182.95,1.350534981,0.293109147,,199.47501,,62.66310346,62.66310346,Nuttallides truempyi,,,89.79624521,1.541026689,1.210696396,0.010182326,30.23826304,,,,,,,,,,,,300,38.0,,3333.155173,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.791340368,0.7956579,1.547459437,1.555902335,0.844153328,0.848759006,23.64744153,46.42607978,89.79624521,10.97922938,334.5850141,8.59e-07,28.91650991
1581,1262,1262_31,yes,1262_C_11_H_4_84_85_182.84,1.223493132,0.516197271,,199.36501,,62.64663423,62.64164356,Nuttallides truempyi,,,84.01597869,2.721972354,1.439584895,0.021986419,43.10216609,,,,,,,,,,,,200,35.0,,3332.331712,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.761704383,0.771665022,1.48926967,1.508744519,0.812410276,0.823033985,23.64265043,46.42611539,84.01597869,10.97922938,334.5023543,8.59e-07,28.04477062
1582,1262,1262_31,yes,1262_C_11_H_4_80_81_182.8,1.248263794,0.108276473,,199.325,,62.64064542,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3332.032271,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.64090822,46.42612833,,10.97922938,334.4722962,8.59e-07,
1583,1262,1262_31,yes,1262_C_11_H_4_78_79_182.78,1.261107723,0.39858145,,199.30499,,62.63765102,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3331.882551,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.64003711,46.42613481,,10.97922938,334.4572672,8.59e-07,
1584,1262,1262-30,yes,1262_C_11_H_4_74_75_182.74,1.36264199,0.349302409,,199.265,,62.63166221,62.6286678,Nuttallides truempyi,,,97.56041209,2.496272146,1.182794426,0.021623207,30.68975853,,,,,,,,,,,,420,46.0,86.56041209,3331.58311,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.831148003,0.829063753,1.624809579,1.620735083,0.88634854,0.884125865,23.63829489,46.42614776,97.56041209,10.97922938,334.4272091,8.59e-07,30.13105066
1585,1262,1262-30,yes,1262_C_11_H_4_70_71_182.7,1.366809857,0.311075307,,199.22501,,62.6256734,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3331.28367,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.63655267,46.42616071,,10.97922938,334.397151,8.59e-07,
1586,1262,1262_2020_15,no,1262_C_11_H_4_2_3_182.02,0.825943825,0.005813848,,198.54,,62.5319909,62.5319909,Nuttallides truempyi,,,91.82352646,1.774869663,1.296357183,0.014763601,44.50770629,,,,,,,,,,,,,,,3326.599545,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.801734435,0.804248318,1.565801262,1.570710919,0.854158962,0.856837225,23.60485551,46.43147158,91.82352646,10.97922938,333.9269545,8.58e-07,29.2360334
1587,1262,1262-29,yes,1262_C_11_H_3_125_126_181.75,1.104634354,0.319827947,,198.27499,,62.49685397,62.49490192,Nuttallides truempyi,,,99.50714202,2.279931517,1.190036955,0.018131985,51.24360771,,,,,,,,,,,,500,42.0,88.50714202,3324.842699,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.841129075,0.837657345,1.642182336,1.635404287,0.895825539,0.892128051,23.59220775,46.43449374,99.50714202,10.97922938,333.7506007,8.58e-07,30.45417673
1588,1262,1262-29,yes,1262_C_11_H_3_122_123_181.72,1.172968886,0.386050363,,198.245,,62.49294987,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3324.647493,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.59065543,46.43517637,,10.97922938,333.7310058,8.58e-07,
1589,1262,1262-28,yes,1262_C_11_H_3_110_111_181.6,1.07852733,0.103441827,,198.125,,62.47733346,62.47538141,Nuttallides truempyi,,,96.57009919,2.311550029,1.263684993,0.020538865,83.0543083,,,,,,,,,,,,350,38.0,85.57009919,3323.866673,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.826070573,0.824726031,1.612478776,1.609854249,0.879621974,0.878190271,23.58444616,46.43790689,96.57009919,10.97922938,333.6526264,8.58e-07,29.98719229
1590,1262,1262-28,yes,1262_C_11_H_3_107_108_181.57,1.01810891,0.333593326,,198.095,,62.47342935,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3323.671468,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.58289385,46.43858952,,10.97922938,333.6330315,8.57e-07,
1591,1262,1262-27,yes,1262_C_11_H_3_92_93_181.42,1.177518481,0.226477804,,197.94501,,62.45390884,62.44870337,Nuttallides truempyi,,,91.02363011,2.576301135,1.180905323,0.020467839,68.40916115,,,,,,,,,,,,320,22.0,80.02363011,3322.695442,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.797633289,0.800847808,1.556617374,1.562890653,0.849149067,0.852571198,23.57513226,46.44200266,91.02363011,10.97922938,333.5350572,8.57e-07,29.12265189
1592,1262,1262-27,yes,1262_C_11_H_3_89_90_181.39,1.232984808,0.31038043,,197.91499,,62.45000474,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3322.500237,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.57357995,46.44268529,,10.97922938,333.5154623,8.57e-07,
1593,1262,1262-27,yes,1262_C_11_H_3_83_84_181.33,1.132785537,0.359691787,,197.855,,62.44219653,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3322.109826,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.57047531,46.44405055,,10.97922938,333.4762726,8.57e-07,
1594,1262,1262_26,no,1262_C_11_H_3_62_63_181.12,0.826722825,0.188837436,,197.645,,62.41486781,62.41486781,Nuttallides truempyi,,,91.80103218,2.442465125,1.212752903,0.019858437,62.14834505,,,,,,,,,,,,190,11.0,,3320.74339,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.801619105,0.804152494,1.56380609,1.56874825,0.853070577,0.855766571,23.55960909,46.44882895,91.80103218,10.97922938,333.3391086,8.57e-07,29.24898895
1595,1262,LDE_25,yes,1262_C_11_H_3_53_54_181.03,1.024607567,0.369742804,,197.55499,,62.4031555,62.39795003,Nuttallides truempyi,,,95.97972657,2.53971822,1.06101484,0.017901024,79.00607744,14.26962562,0.36930319,,,,,,,,,,390,49.0,,3320.157775,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.823043675,0.822150914,1.605419719,1.603678309,0.875771194,0.874821239,23.55495214,46.45087684,95.97972657,10.97922938,333.280324,8.57e-07,29.90552833
1596,1262,LDE_25,yes,1262_C_11_H_3_45_46_180.95,1.022714325,0.403143229,,197.47501,,62.39274456,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3319.637228,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.55151878,46.45179499,,10.97922938,333.228071,8.57e-07,
1597,1262,LDE_24,no,1262_C_11_H_3_28_29_180.78,1.08199522,0.441675799,,197.30499,,62.3706213,62.3706213,Nuttallides truempyi,,,95.75263433,3.377352718,0.954524495,0.020153004,118.9610384,15.05963711,0.217496116,,,,,,,,,,550,45.0,,3318.531065,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.821879351,0.821162515,1.602644895,1.601247081,0.874257502,0.873494981,23.54487552,46.45291228,95.75263433,10.97922938,333.1170335,8.56e-07,29.87119437
1598,1262,LDE_23,yes,1262_C_11_H_2_147_148_180.47,1.205508026,0.443002413,,196.995,,62.33027891,62.32832685,Nuttallides truempyi,,,93.27890869,3.167007722,1.076884033,0.016490291,79.03763902,14.73899337,0.257387815,,,,,,,,,,500,65.0,,3316.513945,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.809196321,0.810472501,1.577298522,1.579786073,0.860430823,0.861787804,23.53276134,46.4549497,93.27890869,10.97922938,332.9145532,8.56e-07,29.48383628
1599,1262,LDE_23,yes,1262_C_11_H_2_144_145_180.44,1.164775813,0.38174612,,196.965,,62.3263748,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3316.31874,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.531589,46.45514687,,10.97922938,332.8949583,8.56e-07,
1600,1262,LDE_22,no,1262_C_11_H_2_144_145_180.41,1.271980772,0.360288005,,196.935,,62.3224707,62.3224707,Nuttallides truempyi,,,97.19822476,2.497664265,0.958045287,0.010792013,84.79643912,14.14652325,0.33279985,,,,,,,,,,420,30.0,,3316.123535,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.829291033,0.827474677,1.616345542,1.612805339,0.881731331,0.879800117,23.53041666,46.45534404,97.19822476,10.97922938,332.8753635,8.56e-07,30.1026504
1601,1262,LDE_21,no,1262_C_11_H_2_129_130_180.29,1.151891725,0.412786857,,196.815,,62.30685429,62.30685429,Nuttallides truempyi,,,97.93243506,2.528478108,1.004728488,0.015218534,40.02312048,14.68112567,0.337220709,,,,,,,,,,400,40.0,,3315.342714,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.8330554,0.830699159,1.623437636,1.618845851,0.885600133,0.883095272,23.5257273,46.45613271,97.93243506,10.97922938,332.796984,8.56e-07,30.22055503
1602,1262,1262_2020_16,no,1262_C_11_H_2_65_66_179.65,1.394316225,0.477090419,,196.17,,62.22193674,62.22193674,Nuttallides truempyi,,,109.7324659,2.06795168,1.059011412,0.014503709,15.75209382,,,,,,,,,,,,,,,3311.096837,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.8935553,0.884280132,1.739910423,1.721850028,0.949137108,0.939284996,23.48945566,46.45766631,109.7324659,10.97922938,332.3707792,8.55e-07,32.18345152
1603,1262,LDE_20,yes,1262_C_11_H_2_44_45_179.44,1.287952448,0.474654127,,195.965,,62.19403272,62.18805329,Nuttallides truempyi,,,96.76576846,2.999616959,1.177112509,0.017402667,183.7277779,,,,,,,,,,,,240,24.0,,3309.701636,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.827073788,0.82558129,1.610025047,1.607119672,0.878283443,0.876698534,23.47780828,46.45945982,96.76576846,10.97922938,332.2307277,8.55e-07,30.05138455
1604,1262,LDE_20,yes,1262_C_11_H_2_41_42_179.41,1.366164189,0.522140618,,195.935,,62.19004644,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3309.502322,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.4764502,46.46043502,,10.97922938,332.2107203,8.55e-07,
1605,1262,LDE_20,yes,1262_C_11_H_2_38_39_179.38,1.421647733,0.465509773,,195.905,,62.18606015,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3309.303007,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.47509211,46.46141021,,10.97922938,332.190713,8.55e-07,
1606,1262,LDE_20,yes,1262_C_11_H_2_35_36_179.35,1.319058804,0.478991732,,195.875,,62.18207386,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3309.103693,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.47373403,46.46238541,,10.97922938,332.1707056,8.54e-07,
1607,1262,LDE_19,yes,1262_B_20_H_5_20_21_178.1,0.574426094,-0.082697564,,195.435,,62.1236083,62.11962201,Nuttallides truempyi,,,89.13133788,2.844171205,1.28528054,0.017985408,200.5573236,,,,,,,,,,,,220,25.0,,3306.180415,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.787931324,0.792860447,1.532784982,1.542373744,0.836148278,0.841379036,23.45381545,46.47668829,89.13133788,10.97922938,331.8772645,8.54e-07,28.86904276
1608,1262,LDE_19,yes,1262_B_20_H_5_14_15_178.04,0.521914348,-0.041001544,,195.375,,62.11563573,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3305.781786,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.45109928,46.47863868,,10.97922938,331.8372498,8.54e-07,
1609,1262,LDE_18,yes,1262_B_20_H_5_2_3_177.92,0.405975791,-0.069383523,,195.255,,62.10055058,62.098792,Nuttallides truempyi,,,93.50693118,3.024643584,1.011569578,0.015152946,149.6038381,14.8,0.88,,,,,,,,,,100,8.0,,3305.027529,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.810365414,0.811452032,1.576075474,1.578188831,0.859763639,0.860916495,23.44595994,46.48232907,93.50693118,10.97922938,331.7615368,8.54e-07,29.54890984
1610,1262,LDE_18,yes,1262_B_20_H_4_149_150_177.89,0.649799661,0.054814634,,195.22501,,62.09703341,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3304.851671,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.44471114,46.48271351,,10.97922938,331.7438839,8.54e-07,
1611,1262,LDE_17,yes,1262_B_20_H_4_116_117_177.56,1.052425566,0.368091958,,194.895,,62.05834454,62.05658595,Nuttallides truempyi,,,91.61800343,3.0508254,1.34756471,0.029692489,286.7983514,,,,,,,,,,,,130,11.0,,3302.917227,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.800680699,0.803373225,1.556604769,1.561839315,0.849142191,0.851997683,23.43087122,46.48597057,91.61800343,10.98159757,331.5497028,8.53e-07,29.25841043
1612,1262,LDE_17,yes,1262_B_20_H_4_113_114_177.53,1.032565936,0.241563272,,194.86501,,62.05482737,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3302.741368,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.42961304,46.48626666,,10.98662899,331.53205,8.53e-07,
1613,1262,LDE_16,no,1262_B_20_H_4_111_112_177.51,0.938604242,0.392017769,,194.845,,62.05248259,62.05248259,Nuttallides truempyi,,,91.57097217,1.966987751,1.125733743,0.019652264,66.94917237,,,,,,,,,,,,200,26.0,,3302.624129,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.800439565,0.803173106,1.556047837,1.561361817,0.848838379,0.851737204,23.42877426,46.48646406,91.57097217,10.98998327,331.5202814,8.53e-07,29.24973253
1614,1262,LDE_15,yes,1262_B_20_H_4_104_105_177.47,,,,194.8,,,62.04075868,Nuttallides truempyi,,,92.74142826,2.060036872,1.310746729,0.020960206,354.3114652,,,,,,,,,,,,430,20.0,,,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.806440607,0.808168287,,,,,,,92.74142826,,,,
1615,1262,LDE_15,yes,1262_B_20_H_4_104_105_177.44,0.942717227,0.084880798,,194.77499,,62.04427585,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3302.213793,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.42583852,46.48715495,,11.00172324,331.4790915,8.53e-07,
1616,1262,LDE_15,yes,1262_B_20_H_4_101_102_177.41,0.954978201,0.184005821,,194.745,,62.04075868,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3302.037934,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.42458034,46.48745105,,11.00675466,331.4614386,8.53e-07,
1617,1262,LDE_15,yes,1262_B_20_H_4_98_99_177.38,0.836194563,0.079112204,,194.715,,62.03724151,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3301.862076,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.42332217,46.48774714,,11.01178608,331.4437858,8.53e-07,
1618,1262,LDE_14,yes,1262_B_20_H_4_95_96_177.35,0.847503587,0.283069723,,194.685,,62.03372434,62.02903478,Nuttallides truempyi,,,88.8182797,2.021069945,1.107998801,0.014381342,147.3017199,,,,,,,,,,,,520,24.0,,3301.686217,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.786326244,0.79154673,1.528334602,1.538481344,0.833720555,0.839255696,23.42206399,46.48804324,88.8182797,11.0168175,331.426133,8.53e-07,28.82194677
1619,1262,LDE_14,yes,1262_B_20_H_4_92_93_177.32,0.799288015,0.136787425,,194.655,,62.03020717,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3301.510359,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.42080582,46.48833934,,11.02184892,331.4084801,8.53e-07,
1620,1262,LDE_14,yes,1262_B_20_H_4_86_87_177.26,0.60393575,-0.114328585,,194.595,,62.02317283,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3301.158642,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.41828947,46.48893153,,11.03191176,331.3731745,8.53e-07,
1621,1262,LDE_13,yes,1262_B_20_H_4_17_18_176.57,1.182543276,0.372135562,,193.905,,61.94191539,61.93837789,Nuttallides truempyi,,,90.97926793,2.318548215,1.176610928,0.013933217,183.2070222,,,,,,,,,,,,220,10.0,,3297.09577,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.79740584,0.800659638,1.548494864,1.554813464,0.844718163,0.848165017,23.38292297,46.50512647,90.97926793,11.14815297,330.9653399,8.51e-07,29.14035356
1622,1262,LDE_13,yes,1262_B_20_H_4_14_15_176.54,1.356087415,0.463697814,,193.875,,61.93837789,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3296.918895,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.38127391,46.50599397,,11.15321347,330.947585,8.51e-07,
1623,1262,LDE_13,yes,1262_B_20_H_4_11_12_176.51,1.192257461,0.479386892,,193.845,,61.9348404,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3296.74202,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.37962485,46.50686148,,11.15827397,330.9298301,8.51e-07,
1624,1262,LDE_12,yes,1262_B_20_H_3_66_67_175.56,1.090878735,0.461647872,,192.895,,61.82281962,61.81751337,Nuttallides truempyi,,,91.89200341,2.536872113,1.020503051,0.010960888,18.56549291,14.34582182,0.379970784,,,,,,,,,,280,43.0,,3291.140981,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,0.802085523,0.804540097,1.555790551,1.560551642,0.848698027,0.851295246,23.3297486,46.50452216,91.89200341,11.31852308,330.367593,8.48e-07,29.26064922
1625,1262,LDE_12,yes,1262_B_20_H_3_63_64_175.53,1.024649964,0.318545082,,192.86501,,61.81928212,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3290.964106,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.32820698,46.50402333,,11.32358358,330.3498381,8.48e-07,
1626,1262,LDE_12,yes,1262_B_20_H_3_60_61_175.5,1.112173416,0.411790996,,192.83501,,61.81574462,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3290.787231,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.32666535,46.50352451,,11.32864408,330.3320833,8.48e-07,
1627,1262,LDE_12,yes,1262_B_20_H_3_57_58_175.47,1.092069331,0.387627872,,192.80499,,61.81220712,,Nuttallides truempyi,,,,,,,,,,,,,,,,,,,,,,3290.610356,,,,,,,,,,,,,,,,,,-27.186,1.577,Atlantic,Nuttallides truempyi,Nuttallides umbonifera,,,,,,,23.32512373,46.50302568,,11.33370458,330.3143284,8.48e-07,
