EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,VOLUME,MBSF_TOP,MCD_TOP,HALF,ANALYST,LOCATION,REQUEST,REQUEST_PART,TYPE,SAMPLE_DATE,SAMPLE,IGSN,REMARKS,SUBSAMPLES
81,553,A,43,R,5,no,52,58,12,556.33,556.33,W,WF,BCR,21419,A,----,5/9/2008 12:00:00 AM,3173733,,,0
81,553,A,43,R,5,no,96,98,10,556.77,556.77,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173613,,,0
81,553,A,45,R,1,no,54,56,10,562.54,562.54,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287451,IBCR0081RXNTB54,,0
81,553,A,45,R,3,no,18,20,10,565.08,565.08,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173614,,,0
81,553,A,45,R,3,no,82,85,10,565.72,565.72,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287439,IBCR0081RXBTB54,,0
81,553,A,45,R,4,no,136,139,10,567.76,567.76,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173615,,,0
81,553,A,46,R,1,no,89,91,10,572.39,572.39,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173616,,,0
81,553,A,46,R,2,no,67,69,10,573.67,573.67,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173617,,,0
81,553,A,46,R,2,no,119.5,121.5,10,574.195,574.195,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287440,IBCR0081RXCTB54,,0
81,553,A,46,R,5,no,62,64,10,577.92,577.92,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173618,,,0
81,553,A,47,R,3,no,30,32,10,583.73,583.73,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287441,IBCR0081RXDTB54,,0
81,553,A,47,R,4,no,72,74,10,585.65,585.65,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173619,,,0
81,553,A,48,R,5,no,21,23,10,593.61,593.61,W,SWH,ECR,15928,C,----,4/30/2002 12:00:00 AM,3173645,,,0
81,553,A,49,R,3,no,73,75,10,600.09,600.09,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173620,,,0
81,553,A,49,R,3,no,76,78,10,600.12,600.12,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287442,IBCR0081RXETB54,,0
81,553,A,49,R,6,no,29,32,10,603.87,603.87,W,SWH,ECR,15928,C,----,4/30/2002 12:00:00 AM,3173646,,,0
81,553,A,50,R,1,no,62,64,10,606.12,606.12,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173621,,,0
81,553,A,50,R,1,no,72,77,20,606.22,606.22,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173656,,orientation unknown,0
81,553,A,50,R,2,no,107.5,109.5,10,607.885,607.885,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287443,IBCR0081RXFTB54,,0
81,553,A,50,R,3,no,7,9,10,608.38,608.38,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173622,,,0
81,553,A,51,R,1,no,85,87,10,615.35,615.35,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173623,,,0
81,553,A,51,R,2,no,61,63,10,616.61,616.61,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173624,,,0
81,553,A,51,R,2,no,64.5,68.5,20,616.645,616.645,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173657,,,0
81,553,A,51,R,2,no,80,82,10,616.8,616.8,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287444,IBCR0081RXGTB54,,0
81,553,A,52,R,1,no,48,51,10,618.48,618.48,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173625,,,0
81,553,A,52,R,1,no,55.5,58,20,618.555,618.555,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173658,,near top of piece,0
81,553,A,52,R,2,no,69,73,10,620.14,620.14,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287445,IBCR0081RXHTB54,,0
81,553,A,53,R,1,no,123.5,125.5,10,624.735,624.735,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287446,IBCR0081RXITB54,,0
81,553,A,53,R,3,no,116,118,10,627.57,627.57,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287447,IBCR0081RXJTB54,,0
81,553,A,53,R,3,no,118,120,10,627.59,627.59,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173626,,,0
81,553,A,54,R,1,no,74,75,12,633.24,633.24,W,WF,BCR,21419,A,----,5/9/2008 12:00:00 AM,3173734,,,0
81,553,A,54,R,1,no,76,77,15,633.26,633.26,W,CF,BCR,22195,B,---,7/18/2013 12:00:00 AM,4862908,,,0
81,553,A,54,R,1,no,94,96,10,633.44,633.44,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287449,IBCR0081RXLTB54,,0
81,553,A,54,R,3,no,110,112,10,636.47,636.47,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173627,,,0
81,553,A,54,R,4,no,61.5,63.5,10,637.335,637.335,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287450,IBCR0081RXMTB54,,0
81,553,A,54,R,5,no,61,63,10,638.75,638.75,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173628,,,0
81,553,A,55,R,1,no,101,103,10,642.51,642.51,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287452,IBCR0081RXOTB54,,0
81,553,A,55,R,2,no,78,81,10,643.78,643.78,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287453,IBCR0081RXPTB54,,0
81,553,A,55,R,3,no,120,122,10,645.62,645.62,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173629,,,0
81,553,A,55,R,4,no,130.5,132.5,10,647.085,647.085,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287454,IBCR0081RXQTB54,,0
81,553,A,56,R,2,no,64.5,66.5,10,652.645,652.645,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287455,IBCR0081RXRTB54,,0
81,553,A,57,R,1,no,106,108,10,660.56,660.56,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287456,IBCR0081RXSTB54,,0
81,553,A,58,R,1,no,57,59.5,20,669.07,669.07,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173659,,,0
81,553,A,58,R,1,no,79,81,10,669.29,669.29,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287457,IBCR0081RXTTB54,,0
81,553,A,58,R,2,no,81,83,10,670.76,670.76,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173630,,,0
81,553,A,58,R,3,no,33,35,10,671.76,671.76,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173631,,,0
81,553,A,58,R,3,no,45,47.5,20,671.88,671.88,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173661,,orientation unknown within 45-52 cm interval,0
81,553,A,59,R,1,no,57,59,10,673.57,673.57,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287458,IBCR0081RXUTB54,,0
81,553,A,59,R,2,no,71,73,12,675.16,675.16,W,WF,BCR,21419,A,----,5/9/2008 12:00:00 AM,3173735,,,0
81,553,A,59,R,4,no,64,66,10,677.7,677.7,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287459,IBCR0081RXVTB54,,0
81,553,A,59,R,4,no,83,85.5,20,677.89,677.89,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173660,,,0
81,554,A,4,R,1,no,50,52,20,105,105,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934683,,,0
81,554,A,4,R,2,no,49,51,20,106.49,106.49,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934684,,,0
81,554,A,4,R,3,no,50,52,20,108,108,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934685,,,0
81,554,A,4,R,4,no,28,30,20,109.28,109.28,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934686,,,0
81,554,A,5,R,1,no,51,53,20,114.51,114.51,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934687,,,0
81,554,A,5,R,2,no,48,50,20,115.98,115.98,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934688,,,0
81,554,A,5,R,3,no,50,52,20,117.5,117.5,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934689,,,0
81,554,A,5,R,4,no,16,18,20,118.66,118.66,W,AW,BCR,026735IODP,A,---,4/9/2015 12:00:00 AM,4934690,,,0
81,554,A,6,R,3,no,0,1,1,126.37,126.37,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173474,,,0
81,554,A,6,R,3,no,23,24,1,126.6,126.6,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173473,,,0
81,554,A,6,R,3,no,24,25,1,126.61,126.61,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173472,,part of basalt; marl,0
81,554,A,7,R,1,no,30,33,20,133.3,133.3,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173665,,,0
81,554,A,7,R,1,no,41,43,10,133.41,133.41,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287460,IBCR0081RXWTB54,,0
81,554,A,7,R,2,no,74,76,10,135.24,135.24,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173632,,,0
81,554,A,7,R,2,no,90,94.5,20,135.4,135.4,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173666,,,0
81,554,A,7,R,4,no,27,29,10,137.77,137.77,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173633,,,0
81,554,A,7,R,4,no,29,31,10,137.79,137.79,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287461,IBCR0081RXXTB54,,0
81,554,A,7,R,4,no,59,62,20,138.09,138.09,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173667,,bottom of piece,0
81,554,A,8,R,1,no,86.5,88.5,10,143.365,143.365,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287462,IBCR0081RXYTB54,,0
81,554,A,9,R,1,no,79,81,10,152.79,152.79,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287463,IBCR0081RXZTB54,,0
81,554,A,10,R,1,no,70,72,10,162.2,162.2,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287464,IBCR0081RX0UB54,,0
81,554,A,11,R,1,no,5,9,10,171.05,171.05,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287465,IBCR0081RX1UB54,,0
81,554,A,12,R,1,no,6,9,10,180.56,180.56,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287466,IBCR0081RX2UB54,,0
81,554,A,13,R,1,no,2,6,15,190.02,190.02,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287467,IBCR0081RX3UB54,,0
81,554,A,14,R,1,no,2,3,5,199.52,199.52,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287468,IBCR0081RX4UB54,,0
81,554,A,14,R,1,no,44,46,10,199.94,199.94,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173634,,,0
81,554,A,14,R,1,no,97,98,10,200.47,200.47,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287469,IBCR0081RX5UB54,,0
81,554,Z,1,R,1,no,2,4,20,0.02,0.02,W,VT,BCR,076293IODP,A,---,12/3/2019 12:00:00 AM,5198252,IBCR0081RXWZE34,,0
81,555,Z,3,R,1,no,140,142,10,16.4,16.4,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173743,,,0
81,555,Z,4,R,2,no,20,22,10,26.2,26.2,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173744,,,0
81,555,Z,6,R,5,no,117.5,119.5,10,50.675,50.675,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173745,,,0
81,555,Z,21,R,2,no,10,12,10,225.6,225.6,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173746,,,0
81,555,Z,24,R,1,no,140,142,10,253.9,253.9,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173747,,,0
81,555,Z,25,R,2,no,10,12,10,263.6,263.6,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173748,,,0
81,555,Z,27,R,2,no,125,127,10,283.16,283.16,W,BS,BCR,21216,E,----,8/22/2008 12:00:00 AM,3173749,,,0
81,555,Z,36,R,1,no,12,15,6,366.62,366.62,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173650,,slab,0
81,555,Z,37,R,1,no,85,89,6,376.85,376.85,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173651,,slab,0
81,555,Z,39,R,1,no,87,90,6,395.87,395.87,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173652,,slab,0
81,555,Z,56,R,4,no,20,22,15,561.2,561.2,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680677,,,0
81,555,Z,57,R,1,no,7,11,10,566.07,566.07,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680678,,,0
81,555,Z,57,R,1,no,34,36,10,566.34,566.34,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680679,,,0
81,555,Z,58,R,4,no,105.5,107,10,580.925,580.925,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680680,,,0
81,555,Z,59,R,6,no,0,2,10,592.5,592.5,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680682,,,0
81,555,Z,59,R,6,no,108,111,15,593.58,593.58,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680681,,,0
81,555,Z,60,R,1,no,1,1.5,10,594.51,594.51,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680665,,,0
81,555,Z,60,R,1,no,71,73,15,595.21,595.21,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680666,,,0
81,555,Z,60,R,1,no,149,150,10,595.99,595.99,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680667,,,0
81,555,Z,60,R,2,no,13,15,10,596.13,596.13,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680668,,,0
81,555,Z,60,R,2,no,134,135.5,10,597.34,597.34,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680669,,,0
81,555,Z,60,R,3,no,19,20.5,10,597.69,597.69,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680670,,,0
81,555,Z,60,R,3,no,80,81,10,598.3,598.3,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680671,,,0
81,555,Z,60,R,4,no,30,31,10,599.3,599.3,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680672,,,0
81,555,Z,60,R,4,no,120,121,10,600.2,600.2,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680673,,,0
81,555,Z,60,R,5,no,3,4.5,10,600.53,600.53,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680674,,,0
81,555,Z,60,R,6,no,109,111,15,602.79,602.79,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680675,,,0
81,555,Z,60,R,8,yes,13,14,10,603.89,603.89,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680676,,,0
81,555,Z,61,R,1,no,20,22,10,604.2,604.2,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447604,,,0
81,555,Z,61,R,1,no,121,123.5,10,605.21,605.21,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680664,,,0
81,555,Z,61,R,2,no,4.5,7,15,605.545,605.545,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680663,,,0
81,555,Z,61,R,2,no,140,142,10,606.9,606.9,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447605,,,0
81,555,Z,61,R,3,no,140,142,10,608.4,608.4,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447606,,,0
81,555,Z,61,R,4,no,35,37,10,608.85,608.85,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447607,,,0
81,555,Z,61,R,5,no,63,65,10,610.48,610.48,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447608,,,0
81,555,Z,61,R,6,no,40,42,10,611.75,611.75,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447609,,,0
81,555,Z,62,R,1,no,35,37,10,613.85,613.85,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447610,,,0
81,555,Z,62,R,1,no,118.5,120,15,614.685,614.685,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680582,,,0
81,555,Z,62,R,2,no,15,18,15,615.15,615.15,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680581,,,0
81,555,Z,62,R,2,no,123,125,10,616.23,616.23,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447611,,,0
81,555,Z,62,R,3,no,95,97,10,617.45,617.45,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447612,,,0
81,555,Z,62,R,4,no,1,3,10,618.01,618.01,W,AW,BCR,22211,A,---,12/3/2011 12:00:00 AM,4447613,,,0
81,555,Z,62,R,5,no,67,69.5,15,620.17,620.17,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680583,,,0
81,555,Z,63,R,1,no,59,63,6,623.59,623.59,W,GAR,ECR,18349,A,----,12/17/2002 12:00:00 AM,3173653,,slab,0
81,555,Z,63,R,1,no,124,128,20,624.24,624.24,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680584,,,0
81,555,Z,64,R,1,no,43,44,15,632.93,632.93,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680585,,,0
81,555,Z,64,R,1,no,86,87,15,633.36,633.36,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680586,,,0
81,555,Z,64,R,1,no,113,114,10,633.63,633.63,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680587,,,0
81,555,Z,64,R,2,no,114,116,15,635.14,635.14,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680588,,,0
81,555,Z,64,R,3,no,38,41,15,635.88,635.88,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680589,,,0
81,555,Z,65,R,1,no,107,109,15,643.07,643.07,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680590,,,0
81,555,Z,65,R,1,no,122,124.5,15,643.22,643.22,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680591,,,0
81,555,Z,65,R,4,yes,14.5,17,15,645.335,645.335,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680593,,,0
81,555,Z,67,R,1,no,20,23,20,661.2,661.2,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680594,,,0
81,555,Z,67,R,1,no,132,133,2,662.32,662.32,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173510,,,0
81,555,Z,67,R,1,no,147,148.5,10,662.47,662.47,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680592,,,0
81,555,Z,67,R,2,no,5,6,10,662.55,662.55,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680595,,,0
81,555,Z,67,R,2,no,86.5,88,15,663.365,663.365,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680596,,,0
81,555,Z,67,R,2,no,103,104,2,663.53,663.53,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173509,,,0
81,555,Z,67,R,2,no,138.5,139.5,15,663.885,663.885,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680597,,,0
81,555,Z,67,R,3,no,18,19,10,664.18,664.18,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680598,,,0
81,555,Z,67,R,3,no,74,75,10,664.74,664.74,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680599,,,0
81,555,Z,67,R,3,no,122,123,2,665.22,665.22,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173508,,,0
81,555,Z,67,R,3,no,125,126,10,665.25,665.25,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680600,,,0
81,555,Z,67,R,4,no,24,25,10,665.61,665.61,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680601,,,0
81,555,Z,67,R,4,no,71,72,10,666.08,666.08,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680603,,,0
81,555,Z,67,R,4,no,88,89,1,666.25,666.25,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173507,,,0
81,555,Z,67,R,5,yes,2.5,3.5,10,666.575,666.575,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680609,,,0
81,555,Z,68,R,1,no,90.5,91.5,10,671.405,671.405,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680610,,,0
81,555,Z,69,R,1,no,43,44,2,680.43,680.43,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173506,,,0
81,555,Z,69,R,2,no,77.5,80,15,682.275,682.275,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680616,,,0
81,555,Z,69,R,3,no,38,42,10,683.31,683.31,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287470,IBCR0081RX6UB54,,0
81,555,Z,69,R,4,no,92,94,10,685.35,685.35,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173635,,,0
81,555,Z,69,R,4,no,123,124,2,685.66,685.66,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173505,,,0
81,555,Z,69,R,5,no,8,9.5,15,686.01,686.01,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423431,,,0
81,555,Z,69,R,5,no,46,47,15,686.39,686.39,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423432,,,0
81,555,Z,69,R,5,no,84,85.5,15,686.77,686.77,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423433,,,0
81,555,Z,69,R,5,no,147,149.5,25,687.4,687.4,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423434,,,0
81,555,Z,69,R,6,no,20,22,15,687.63,687.63,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680621,,,0
81,555,Z,70,R,1,no,107,109,10,690.57,690.57,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287471,IBCR0081RX7UB54,,0
81,555,Z,70,R,2,no,35,38,20,691.25,691.25,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680628,,,0
81,555,Z,71,R,1,no,36,40,20,699.36,699.36,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680635,,,0
81,555,Z,72,R,1,no,84,87,20,709.34,709.34,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680654,,,0
81,555,Z,73,R,3,no,140,143,15,722.4,722.4,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680655,,,0
81,555,Z,73,R,4,no,113.5,116,15,723.635,723.635,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680656,,,0
81,555,Z,74,R,3,no,17,19,15,730.67,730.67,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680657,,,0
81,555,Z,75,R,2,no,26,28,10,738.76,738.76,W,TG,BCR,22211,B,---,8/22/2012 12:00:00 AM,4680658,,,0
81,555,Z,76,R,1,no,73,75.5,20,747.23,747.23,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173668,,moved to avoid vein,0
81,555,Z,76,R,1,no,84,86,10,747.34,747.34,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287472,IBCR0081RX8UB54,,0
81,555,Z,76,R,3,no,68,70.5,15,750.1,750.1,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680659,,,0
81,555,Z,76,R,4,no,83,85,10,751.75,751.75,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287473,IBCR0081RX9UB54,,0
81,555,Z,76,R,5,no,41,42.5,10,752.78,752.78,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680660,,,0
81,555,Z,77,R,1,no,37,39.5,15,756.37,756.37,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680662,,,0
81,555,Z,77,R,2,no,64.5,66.5,10,758.145,758.145,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287474,IBCR0081RXAUB54,,0
81,555,Z,77,R,4,no,50.5,55,15,761.005,761.005,W,TG,BCR,22211,B,---,8/23/2012 12:00:00 AM,4680661,,,0
81,555,Z,78,R,3,no,12.5,15.5,35,768.425,768.425,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423435,,,0
81,555,Z,78,R,3,no,81,83,15,769.11,769.11,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423436,,,0
81,555,Z,78,R,3,no,117.5,120,30,769.475,769.475,W,TG,BCR,22211,A,---,12/10/2010 12:00:00 AM,4423437,,,0
81,555,Z,79,R,2,no,39.5,42,15,776.845,776.845,W,TG,BCR,22211,B,---,8/21/2012 12:00:00 AM,4680533,,,0
81,555,Z,80,R,3,no,37,40,5,787.87,787.87,W,TG,BCR,22211,B,---,8/21/2012 12:00:00 AM,4680534,,,0
81,555,Z,80,R,3,no,117,120,20,788.67,788.67,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173669,,,0
81,555,Z,80,R,3,no,122,124,10,788.72,788.72,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173636,,,0
81,555,Z,81,R,1,no,52.5,55,15,794.525,794.525,W,TG,BCR,22211,B,---,8/21/2012 12:00:00 AM,4680535,,,0
81,555,Z,81,R,3,no,90,93,20,797.9,797.9,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173670,,moved to avoid veins near top of piece,0
81,555,Z,81,R,3,no,93,95,10,797.93,797.93,W,GAR,ECR,17720,A,----,11/16/2001 12:00:00 AM,3173637,,,0
81,555,Z,82,R,1,no,18.5,21.5,10,803.685,803.685,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287475,IBCR0081RXBUB54,,0
81,555,Z,82,R,1,no,93,94,2,804.43,804.43,W,DT,ECR,16688,A,----,3/26/1999 12:00:00 AM,3173503,,,0
81,555,Z,82,R,1,no,100,102.5,15,804.5,804.5,W,TG,BCR,22211,B,---,8/21/2012 12:00:00 AM,4680536,,crystal-bearing tuff?,0
81,555,Z,82,R,1,no,126,128.5,20,804.76,804.76,W,YAS,ECR,18413,A,----,3/5/2003 12:00:00 AM,3173671,,,0
81,555,Z,82,R,2,no,4,7,10,805.04,805.04,W,JS,BCR,097355IODP,A,---,7/28/2022 12:00:00 AM,5287476,IBCR0081RXCUB54,,0
